time_s,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12
889.0000000,0.0100090,0.0060782,0.0100476,0.0097118,0.0049136,0.0099866,0.0100420,0.0059407,0.0046494,0.0100866,0.0098535,0.0099957
890.0000000,0.0102673,0.0058654,0.0099793,0.0100111,0.0047849,0.0102322,0.0103662,0.0061545,0.0045098,0.0101011,0.0100288,0.0101434
891.0000000,0.0100897,0.0059666,0.0099845,0.0099066,0.0050251,0.0100481,0.0101739,0.0060307,0.0047704,0.0099969,0.0101273,0.0097482
892.0000000,0.0099180,0.0062042,0.0101776,0.0102246,0.0046649,0.0101740,0.0100796,0.0059391,0.0047116,0.0101262,0.0098783,0.0099686
893.0000000,0.0100555,0.0061000,0.0098908,0.0101331,0.0049489,0.0100844,0.0100483,0.0063403,0.0049191,0.0096833,0.0099968,0.0099737
894.0000000,0.0100996,0.0060103,0.0095423,0.0098822,0.0045531,0.0100422,0.0101576,0.0059914,0.0045136,0.0100503,0.0100904,0.0097918
895.0000000,0.0101152,0.0059868,0.0100947,0.0099011,0.0047044,0.0098787,0.0103373,0.0061902,0.0047142,0.0098319,0.0099422,0.0101548
896.0000000,0.0099731,0.0057809,0.0096366,0.0099460,0.0049982,0.0099647,0.0100661,0.0059597,0.0043024,0.0102182,0.0100436,0.0100641
897.0000000,0.0100087,0.0059637,0.0098026,0.0101333,0.0044000,0.0102394,0.0101164,0.0059715,0.0045491,0.0097489,0.0097476,0.0098504
898.0000000,0.0098841,0.0061573,0.0097152,0.0100309,0.0045237,0.0103892,0.0096630,0.0059269,0.0045660,0.0102398,0.0098816,0.0098439
899.0000000,0.0100917,0.0059127,0.0099904,0.0098022,0.0049156,0.0100748,0.0097199,0.0062701,0.0048356,0.0100200,0.0101674,0.0097664
